# cycle	P.putida	Synechococcus	co2_e	C80aPHA_e	nh4_e	sucr_e
0.0	0.1	0.03	100.0	0.0	20.0	0.0
1.0	0.1	0.030067597977	99.99403000000001	0.0	19.9999907	0.00075
2.0	0.1	0.03013534827	100.22531993	0.02	19.914580222999998	0.0007516899494199999
3.0	0.1	0.030203251222	100.45717557	0.04	19.828893679	0.0007533837067499999
4.0	0.1	0.030271307178	100.68959818	0.06	19.742930446	0.00075508128056
5.0	0.1	0.030339516482	100.92258906	0.08	19.656689899999996	0.0007567826794600001
6.0	0.1	0.03040787948	101.15614947	0.1	19.570171418	0.00075848791206
7.0	0.1	0.030476396518	101.39028071	0.12	19.483374371	0.00076019698701
8.0	0.1	0.030545067943	101.62498405	0.14	19.396298134000002	0.00076190991295
9.0	0.1	0.030613894103	101.86026079	0.16	19.308942077	0.00076362669857
10.0	0.1	0.030682875346	102.09611222	0.18	19.221305568	0.0007653473525700001
11.0	0.1	0.030752012023	102.33253964	0.2	19.133387977	0.00076707188366
12.0	0.1	0.030821304483	102.56954433	0.22	19.04518867	0.0007688003005700001
13.0	0.1	0.030890753077	102.80712761	0.24	18.956707012	0.00077053261207
14.0	0.1	0.030960358157	103.04529078	0.26	18.867942367	0.00077226882693
15.0	0.1	0.031030120077	103.28403514	0.28	18.778894098	0.0007740089539400001
16.0	0.1	0.031100039188	103.523362	0.3	18.689561564	0.0007757530019100001
17.0	0.1	0.031170115846	103.76327268	0.32	18.599944127	0.0007775009797
18.0	0.1	0.031240350405	104.00376848	0.34	18.510041143	0.0007792528961399999
19.0	0.1	0.031310743221	104.24485074	0.36	18.419851969	0.00078100876011
20.0	0.1	0.031381294651	104.48652077	0.38	18.329375961	0.00078276858052
21.0	0.1	0.031452005052	104.72877989	0.4	18.238612472	0.00078453236626
22.0	0.1	0.031522874782	104.97162944	0.42	18.147560854	0.0007863001262899999
23.0	0.1	0.031593904201	105.21507073	0.44	18.056220459000002	0.0007880718695499999
24.0	0.1	0.031665093667	105.45910512	0.46	17.964590635	0.00078984760501
25.0	0.1	0.031736443543	105.70373392	0.48	17.87267073	0.00079162734168
26.0	0.1	0.031807954189	105.94895849	0.5	17.780460091	0.00079341108858
27.0	0.1	0.031879625967	106.19478017	0.52	17.687958063	0.0007951988547200001
28.0	0.1	0.031951459241	106.44120029	0.54	17.595163989	0.0007969906491799999
29.0	0.1	0.032023454375	106.68822021	0.56	17.50207721	0.00079878648103
30.0	0.1	0.032095611732	106.93584128	0.58	17.408697068	0.00080058635937
31.0	0.1	0.03216793168	107.18406485	0.6	17.315022901	0.0008023902933099999
32.0	0.1	0.032240414583	107.43289229	0.62	17.221054047	0.00080419829199
33.0	0.1	0.03231306081	107.68232495	0.64	17.126789842	0.0008060103645700001
34.0	0.1	0.032385870727	107.9323642	0.66	17.032229621	0.0008078265202399999
35.0	0.1	0.032458844706	108.18301140000001	0.68	16.937372715	0.00080964676819
36.0	0.1	0.032531983113	108.43426792	0.7	16.842218457999998	0.00081147111764
37.0	0.1	0.032605286321	108.68614088	0.72	16.746767699	0.0008132995778300001
38.0	0.1	0.032678754701	108.93864066	0.74	16.651022147	0.00081513215803
39.0	0.1	0.032752388625	109.19176866	0.76	16.554981136	0.00081696886753
40.0	0.1	0.032826188465	109.44552629	0.78	16.458644002	0.00081880971561
41.0	0.1	0.032900154596	109.69991498	0.8	16.362010076	0.00082065471162
42.0	0.1	0.032974287392	109.95493615	0.82	16.26507869	0.0008225038648899999
43.0	0.1	0.033048587229	110.21059122	0.84	16.167849174	0.0008243571847999999
44.0	0.1	0.033123054484	110.46688162	0.86	16.070320856	0.00082621468073
45.0	0.1	0.033197689533	110.72380878	0.88	15.972493063	0.0008280763620900001
46.0	0.1	0.033272492754	110.98137414	0.9	15.874365119	0.00082994223832
47.0	0.1	0.033347464528	111.23957914	0.92	15.77593635	0.0008318123188600001
48.0	0.1	0.033422605232	111.49842521	0.94	15.677206076	0.00083368661319
49.0	0.1	0.033497915249	111.7579138	0.96	15.578173618	0.0008355651307999999
50.0	0.1	0.033573394959	112.01804637	0.98	15.478838296	0.00083744788122
51.0	0.1	0.033649044745	112.27882435	1.0	15.379199427	0.0008393348739700001
52.0	0.1	0.033724864989	112.5402492	1.02	15.279256327	0.00084122611861
53.0	0.1	0.033800856078	112.80162138	1.04	15.179245872000001	0.0008431216247399999
54.0	0.1	0.033877018394	113.06274163	1.06	15.079235394000001	0.0008450214019400001
55.0	0.1	0.033953352324	113.32360938	1.08	14.979224892000001	0.00084692545984
56.0	0.1	0.034029858255	113.58422406	1.1	14.879214367000001	0.0008488338081
57.0	0.1	0.034106536574	113.8445851	1.12	14.779203817	0.0008507464563699999
58.0	0.1	0.03418338767	114.10469193	1.14	14.679193244	0.0008526634143500001
59.0	0.1	0.034260411931	114.36454399	1.16	14.579182647	0.0008545846917399999
60.0	0.1	0.034337609749	114.62414068	1.18	14.479172027	0.00085651029828
61.0	0.1	0.034414981514	114.88348145	1.2	14.379161382000001	0.00085844024372
62.0	0.1	0.034492527618	115.14256571	1.22	14.279150713	0.00086037453785
63.0	0.1	0.034570248454	115.40139288	1.24	14.179140020999998	0.0008623131904500001
64.0	0.1	0.034648144416	115.65996238	1.26	14.079129304	0.0008642562113500001
65.0	0.1	0.034726215898	115.91827364	1.28	13.979118563	0.0008662036104
66.0	0.1	0.034804463296	116.17632608	1.3	13.879107798	0.00086815539745
67.0	0.1	0.034882887006	116.43411909999999	1.32	13.779097009000001	0.0008701115824
68.0	0.1	0.034961487426	116.69165213	1.34	13.679086195	0.0008720721751599999
69.0	0.1	0.035040264953	116.94892457	1.36	13.579075357	0.0008740371856500001
70.0	0.1	0.035119219987	117.20593585	1.38	13.479064494000001	0.0008760066238300001
71.0	0.1	0.035198352928	117.46268537	1.4	13.379053607000001	0.00087798049968
72.0	0.1	0.035277664176	117.71917254	1.42	13.279042696	0.0008799588232
73.0	0.1	0.035357154134	117.97539677	1.44	13.17903176	0.0008819416043999999
74.0	0.1	0.035436823203	118.23135748	1.46	13.079020799	0.0008839288533400001
75.0	0.1	0.035516671788	118.48705406	1.48	12.979009814000001	0.0008859205800800001
76.0	0.1	0.035596700294	118.74248592	1.5	12.878998803	0.00088791679471
77.0	0.1	0.035676909124	118.99771962	1.52	12.778987768	0.00088991750734
78.0	0.1	0.035757298687	119.25268741	1.54	12.678976709	0.00089192272811
79.0	0.1	0.035837869389	119.50738868	1.56	12.578965624	0.0008939324671799999
80.0	0.1	0.035918621638	119.76182284	1.58	12.478954514000002	0.0008959467347200001
81.0	0.1	0.035999555843	120.01598928	1.6	12.378943379	0.0008979655409400001
82.0	0.1	0.036080672414	120.26988741	1.62	12.278932219000001	0.00089998889607
83.0	0.1	0.036161971763	120.52351661	1.64	12.178921034000002	0.00090201681035
84.0	0.1	0.0362434543	120.77687629	1.66	12.078909824	0.00090404929407
85.0	0.1	0.03632512044	121.02996583	1.68	11.978898589000002	0.00090608635751
86.0	0.1	0.036406970595	121.28278462	1.7	11.878887328	0.000908128011
87.0	0.1	0.03648900518	121.53533206	1.72	11.778876042	0.00091017426488
88.0	0.1	0.036571224611	121.78760753	1.74	11.67886473	0.00091222512951
89.0	0.1	0.036653629304	122.03961042	1.76	11.578853393	0.0009142806152799999
90.0	0.1	0.036736219677	122.29134012	1.78	11.478842031	0.00091634073261
91.0	0.1	0.036818996148	122.54279601	1.8	11.378830642	0.00091840549193
92.0	0.1	0.036901959136	122.79397748	1.82	11.278819228	0.0009204749037
93.0	0.1	0.036985109062	123.04488390000002	1.84	11.178807789	0.00092254897841
94.0	0.1	0.037068446347	123.29551465	1.86	11.078796322999999	0.00092462772656
95.0	0.1	0.037151971413	123.54586912	1.88	10.978784832	0.0009267111586799999
96.0	0.1	0.037235684683	123.79594668	1.9	10.878773315	0.00092879928533
97.0	0.1	0.037319586582	124.04574861	1.92	10.778761772000001	0.0009308921170900001
98.0	0.1	0.037403677534	124.29527238	1.94	10.678750203	0.00093298966455
99.0	0.1	0.037487957964	124.54451737	1.96	10.578738608	0.0009350919383400001
100.0	0.1	0.037572428302	124.79348294	1.98	10.478726987	0.00093719894911
101.0	0.1	0.037657088973	125.04358817	2.0	10.378715339	0.00093931070754
102.0	0.1	0.037741940407	125.29199717	2.02	10.278703665	0.0009414272243200001
103.0	0.1	0.037826983034	125.54178044	2.04	10.178691965	0.00094354851018
104.0	0.1	0.037912217285	125.79128178	2.06	10.078680239	0.0009456745758600001
105.0	0.1	0.037997643591	126.03907597	2.08	9.9786684863	0.00094780543213
106.0	0.1	0.038083262386	126.28634278	2.1	9.878656707000001	0.0009499410897899999
107.0	0.1	0.038169074102	126.53332573	2.12	9.7786449012	0.00095208155965
108.0	0.1	0.038255079175	126.78026424	2.14	9.6786330688	0.0009542268525499999
109.0	0.1	0.03834127804	127.02691761	2.16	9.5786212097	0.0009563769793799999
110.0	0.1	0.038427671135	127.26656632	2.18	9.4786093239	0.00095853195101
111.0	0.1	0.038514258895	127.50582841	2.2	9.3785974113	0.00096069177836
112.0	0.1	0.038601041761	127.75162253	2.22	9.278585471900001	0.00096285647238
113.0	0.1	0.038688020172	127.99712895	2.24	9.1785735056	0.00096502604404
114.0	0.1	0.038775194569	128.242347	2.26	9.0785615123	0.00096720050431
115.0	0.1	0.038862565392	128.48727605	2.28	8.978549492	0.0009693798642200001
116.0	0.1	0.038950133086	128.73191545	2.3	8.878537444600001	0.0009715641348099999
117.0	0.1	0.039037898092	128.97626453	2.32	8.7785253701	0.00097375332714
118.0	0.1	0.039125860856	129.22008262	2.34	8.6785132683	0.0009759474523
119.0	0.1	0.039214021824	129.46360908	2.36	8.5785011393	0.00097814652141
120.0	0.1	0.039302381442	129.70826296	2.38	8.478488983	0.00098035054561
121.0	0.1	0.039390940158	129.9526239	2.4	8.3784767992	0.00098255953606
122.0	0.1	0.03947969842	130.1952757	2.42	8.278464588	0.00098477350395
123.0	0.1	0.039568656678	130.43763324	2.44	8.178452349299999	0.0009869924605
124.0	0.1	0.039657815383	130.67969586	2.46	8.078440083	0.00098921641695
125.0	0.1	0.039747174986	130.92146289	2.48	7.9784277890999995	0.00099144538457
126.0	0.1	0.039836735939	131.1550251	2.5	7.8784154675	0.00099367937464
127.0	0.1	0.039926498698	131.38818652	2.52	7.778403118099999	0.00099591839849
128.0	0.1	0.040016463716	131.62094984	2.54	7.6783907409	0.00099816246745
129.0	0.1	0.040106631449	131.86152786	2.56	7.5783783358	0.0010004115929
130.0	0.1	0.040197002354	132.10180281	2.58	7.4783659027	0.0010026657862
131.0	0.1	0.040287576888	132.34177816	2.6	7.3783534417	0.0010049250588
132.0	0.1	0.040378355511	132.58145323	2.62	7.2783409525	0.0010071894222000001
133.0	0.1	0.040469338683	132.82082734	2.64	7.1783284352	0.0010094588878
134.0	0.1	0.040560526863	133.05989982	2.66	7.078315889700001	0.0010117334671
135.0	0.1	0.040651920515	133.29866999	2.68	6.978303316	0.0010140131716
136.0	0.1	0.040743520101	133.5371413	2.7	6.8782907139	0.0010162980129
137.0	0.1	0.040835326085	133.77530479	2.72	6.7782780834	0.0010185880025
138.0	0.1	0.040927338933	134.01316393	2.74	6.6782654244	0.0010208831521
139.0	0.1	0.04101955911	134.25071801	2.76	6.578252736900001	0.0010231834732999999
140.0	0.1	0.041111987084	134.48796637	2.78	6.4782400209	0.0010254889778
141.0	0.1	0.041204623322	134.7249083	2.8	6.3782272762	0.0010277996771
142.0	0.1	0.041297468295	134.96154311	2.82	6.2782145027	0.0010301155831
143.0	0.1	0.041390522471	135.19787012	2.84	6.1782017005	0.0010324367074
144.0	0.1	0.041483786324	135.42386962	2.86	6.078188869500001	0.0010347630618
145.0	0.1	0.041577260325	135.64945176	2.88	5.9781760095	0.0010370946581000002
146.0	0.1	0.041670944948	135.87688258	2.9	5.878163120499999	0.0010394315081
147.0	0.1	0.041764840667	136.10162717	2.92	5.7781502025	0.0010417736237
148.0	0.1	0.041858947958	136.32595157	2.94	5.678137255399999	0.0010441210167
149.0	0.1	0.041953267298	136.54985483	2.96	5.5781242792	0.0010464736989
150.0	0.1	0.042047799164	136.77560299	2.98	5.4781112736	0.0010488316824
151.0	0.1	0.042142544036	137.00092812	3.0	5.3780982388	0.0010511949791
152.0	0.1	0.042237502393	137.22582925	3.02	5.2780851746	0.0010535636009
153.0	0.1	0.042332674717	137.44803845	3.04	5.178072081	0.0010559375598
154.0	0.1	0.042428061489	137.66982174	3.06	5.078058957900001	0.0010583168679
155.0	0.1	0.042523663193	137.89139037	3.08	4.9780458052	0.0010607015372
156.0	0.1	0.042619480313	138.11253118	3.1	4.8780326229	0.0010630915797999998
157.0	0.1	0.042715513335	138.33324319999997	3.12	4.7780194108	0.0010654870078
158.0	0.1	0.042811762744	138.55352546	3.14	4.678006169	0.0010678878333999998
159.0	0.1	0.042908229029	138.77337699	3.16	4.5779928974	0.0010702940686
160.0	0.1	0.043004912678	138.99279684	3.18	4.4779795958	0.0010727057257
161.0	0.1	0.043101814181	139.2138388	3.2	4.3779662643	0.0010751228170000002
162.0	0.1	0.043198934029	139.43444712	3.22	4.2779529027	0.0010775453545
163.0	0.1	0.043296272714	139.65256244	3.24	4.1779395111	0.0010799733507
164.0	0.1	0.043393830729	139.87024216	3.26	4.0779260892	0.0010824068178
165.0	0.1	0.043491608567	140.08749729	3.28	3.9779126370999998	0.0010848457682
166.0	0.1	0.043589606726	140.30431486	3.3	3.8778991547	0.0010872902142
167.0	0.1	0.0436878257	140.52069387	3.32	3.7778856418999998	0.0010897401681
168.0	0.1	0.043786265988	140.73662496	3.34	3.6778720987	0.0010921956425
169.0	0.1	0.043884928088	140.95211552	3.36	3.577858525	0.0010946566497
170.0	0.1	0.043983812499	141.16696435	3.38	3.4778449206	0.0010971232022
171.0	0.1	0.044082919724	141.38137066	3.4	3.3778312857	0.0010995953125
172.0	0.1	0.044182250264	141.59533346	3.42	3.27781762	0.0011020729931
173.0	0.1	0.044281804621	141.80885175	3.44	3.1778039235000004	0.0011045562566
174.0	0.1	0.044381583301	142.02192453	3.46	3.0777901961	0.0011070451155
175.0	0.1	0.044481586809	142.23475939	3.48	2.9777764378	0.0011095395825
176.0	0.1	0.044581815652	142.44714672	3.5	2.8777626485	0.0011120396702
177.0	0.1	0.044682270337	142.65908553	3.52	2.7777488282	0.0011145453913
178.0	0.1	0.044782951373	142.87057479	3.54	2.6777349767	0.0011170567584
179.0	0.1	0.04488385927	143.08161349	3.56	2.5777210938999997	0.0011195737843
180.0	0.1	0.044984994539	143.29219703	3.58	2.4777071799	0.0011220964817
181.0	0.1	0.045086357693	143.50211458	3.6	2.3776932346	0.0011246248635
182.0	0.1	0.045187949245	143.71157493	3.62	2.2776792578	0.0011271589422999998
183.0	0.1	0.04528976971	143.92058065	3.64	2.1776652496	0.0011296987311
184.0	0.1	0.045391819604	144.14843112	3.66	2.0776512097	0.0011322442427999999
185.0	0.1	0.045494099443	144.37598201	3.68	1.9776371383000002	0.0011347954901
186.0	0.1	0.045596609745	144.60323263	3.7	1.8776230350999998	0.0011373524861
187.0	0.1	0.045699351031	144.83018232	3.72	1.7776089001	0.0011399152436
188.0	0.1	0.04580232382	145.05683039	3.74	1.6775947333	0.0011424837758
189.0	0.1	0.045905528634	145.28317616	3.76	1.5775805346	0.0011450580955
190.0	0.1	0.046008965996	145.50921896	3.78	1.4775663038999998	0.0011476382159
191.0	0.1	0.04611263643	145.7349581	3.8	1.3775520411000002	0.0011502241499
192.0	0.1	0.046216540461	145.96039289	3.82	1.2775377462000002	0.0011528159108
193.0	0.1	0.046320678616	146.13989109999997	3.84	1.1775234191	0.0011554135115
194.0	0.1	0.046425051421	146.31870953	3.86	1.0775090596999999	0.0011580169654
195.0	0.1	0.046529659406	146.54322801	3.88	0.9774946679100001	0.0011606262854999998
196.0	0.1	0.046634503101	146.76743939	3.9	0.8774802437200001	0.0011632414852
197.0	0.1	0.046739583036	146.99134298	3.92	0.7774657870199999	0.0011658625775
198.0	0.1	0.046844899745	147.21493809	3.94	0.67745129775	0.0011684895759
199.0	0.1	0.04695045376	147.43822403	3.96	0.5774367758300001	0.0011711224935999998
200.0	0.1	0.047056245616	147.66120008	3.98	0.47742222118999994	0.0011737613439999999
201.0	0.1	0.047162275849	147.88386557	4.0	0.37740763375	0.0011764061404
202.0	0.1	0.047268544997	148.10621979	4.02	0.27739301345	0.0011790568962
203.0	0.1	0.047375053598	148.32826203	4.04	0.1773783602	0.0011817136249
204.0	0.1	0.04748180219	148.55024108	4.06	0.07736367393299999	0.0011843763399
205.0	0.1	0.047588791316	148.77190674	4.08	0.0	0.0011870450548
206.0	0.1	0.047696021516	149.08258215	4.1	0.0	0.0011897197829000001
207.0	0.1	0.047803493335	149.39238032	4.12	0.0	0.0011924005379
208.0	0.1	0.047911207316	149.70129925	4.14	0.0	0.0011950873334000002
209.0	0.1	0.048019164005	150.00933697	4.16	0.0	0.0011977801829000001
210.0	0.1	0.04812736395	150.3164915	4.18	0.0	0.0012004791000999999
211.0	0.1	0.048235807698	150.62276084	4.2	0.0	0.0012031840988
212.0	0.1	0.048344495798	150.928143	4.22	0.0	0.0012058951924
213.0	0.1	0.048453428802	151.23263599	4.24	0.0	0.001208612395
214.0	0.1	0.048562607261	151.53623779	4.26	0.0	0.00121133572
215.0	0.1	0.048672031727	151.83894640000003	4.28	0.0	0.0012140651815
216.0	0.1	0.048781702756	152.14075981	4.3	0.0	0.0012168007932000001
217.0	0.1	0.048891620904	152.44167599	4.32	0.0	0.0012195425689000001
218.0	0.1	0.049001786726	152.74169294	4.34	0.0	0.0012222905226
219.0	0.1	0.04911220078	153.04080862	4.36	0.0	0.0012250446680999998
220.0	0.1	0.049222863628	153.339021	4.38	0.0	0.0012278050195000001
221.0	0.1	0.049333775827	153.63632804	4.4	0.0	0.0012305715907000002
222.0	0.1	0.049444937942	153.93272771	4.42	0.0	0.0012333443957
223.0	0.1	0.049556350534	154.22821796	4.44	0.0	0.0012361234485
224.0	0.1	0.049668014169	154.52279674	4.46	0.0	0.0012389087634
225.0	0.1	0.049779929411	154.816462	4.48	0.0	0.0012417003542
226.0	0.1	0.049892096829	155.10921168	4.5	0.0	0.0012444982352999999
227.0	0.1	0.050004516989	155.40104372	4.52	0.0	0.0012473024207
228.0	0.1	0.050117190462	155.69195605	4.54	0.0	0.0012501129247
229.0	0.1	0.050230117818	155.98198273	4.56	0.0	0.0012529297615
230.0	0.1	0.050343299629	156.27198693	4.58	0.0	0.0012557529454
231.0	0.1	0.050456736469	156.56196862	4.6	0.0	0.0012585824907
232.0	0.1	0.050570428913	156.85192773	4.62	0.0	0.0012614184117
233.0	0.1	0.050684377535	157.14186421	4.64	0.0	0.0012642607227999999
234.0	0.1	0.050798582915	157.43177802	4.66	0.0	0.0012671094384
235.0	0.1	0.050913045629	157.72166909999999	4.68	0.0	0.0012699645729
236.0	0.1	0.051027766259	158.01153741	4.7	0.0	0.0012728261407000002
237.0	0.1	0.051142745384	158.30138288	4.72	0.0	0.0012756941565
238.0	0.1	0.051257983588	158.59120547	4.74	0.0	0.0012785686345999998
239.0	0.1	0.051373481454	158.88100514	4.76	0.0	0.0012814495897
240.0	0.1	0.051489239568	159.17078181	4.78	0.0	0.0012843370364
241.0	0.1	0.051605258515	159.46053545	4.8	0.0	0.0012872309892
242.0	0.1	0.051721538885	159.75026601	4.82	0.0	0.0012901314629000001
243.0	0.1	0.051838081264	160.03997342	4.84	0.0	0.0012930384721
244.0	0.1	0.051954886245	160.32965764	4.86	0.0	0.0012959520316
245.0	0.1	0.052071954418	160.61931862	4.88	0.0	0.0012988721560999999
246.0	0.1	0.052189286377	160.9089563	4.9	0.0	0.0013017988605
247.0	0.1	0.052306882716	161.19857063	4.92	0.0	0.0013047321594
248.0	0.1	0.052424744031	161.48816156	4.94	0.0	0.0013076720679
249.0	0.1	0.052542870919	161.77772904	4.96	0.0	0.0013106186008
250.0	0.1	0.052661263978	162.06727301	4.98	0.0	0.001313571773
251.0	0.1	0.052779923808	162.35679342	5.0	0.0	0.0013165315994
252.0	0.1	0.05289885101	162.64629021	5.02	0.0	0.0013194980952000001
253.0	0.1	0.053018046187	162.93576334	5.04	0.0	0.0013224712753
254.0	0.1	0.053137509943	163.22521275	5.06	0.0	0.0013254511547000003
255.0	0.1	0.053257242882	163.51463839	5.08	0.0	0.0013284377486000002
256.0	0.1	0.053377245611	163.80404019	5.1	0.0	0.001331431072
257.0	0.1	0.053497518738	164.09341812	5.12	0.0	0.0013344311403
258.0	0.1	0.053618062872	164.38277212	5.14	0.0	0.0013374379683999999
259.0	0.1	0.053738878625	164.67210212	5.16	0.0	0.0013404515718
260.0	0.1	0.053859966607	164.96140808	5.18	0.0	0.0013434719655999999
261.0	0.1	0.053981327433	165.25068995	5.2	0.0	0.0013464991652
262.0	0.1	0.054102961717	165.53994767	5.22	0.0	0.0013495331858
263.0	0.1	0.054224870076	165.82918118	5.24	0.0	0.0013525740429
264.0	0.1	0.054347053126	166.11839043	5.26	0.0	0.0013556217519000002
265.0	0.1	0.054469511487	166.40757536	5.28	0.0	0.0013586763282
266.0	0.1	0.05459224578	166.69673593	5.3	0.0	0.0013617377872
267.0	0.1	0.054715256626	166.98587208	5.32	0.0	0.0013648061445
268.0	0.1	0.054838544647	167.27498374	5.34	0.0	0.0013678814156
269.0	0.1	0.05496211047	167.56407087	5.36	0.0	0.0013709636162
270.0	0.1	0.055085954719	167.85313341	5.38	0.0	0.0013740527617
271.0	0.1	0.055210078022	168.14217130000003	5.4	0.0	0.0013771488680000001
272.0	0.1	0.055334481008	168.4311845	5.42	0.0	0.0013802519505000002
273.0	0.1	0.055459164307	168.72017294	5.44	0.0	0.0013833620251999998
274.0	0.1	0.05558412855	169.00913656	5.46	0.0	0.0013864791077
275.0	0.1	0.055709374371	169.29807532	5.48	0.0	0.0013896032138000002
276.0	0.1	0.055834902405	169.58698916	5.5	0.0	0.0013927343593
277.0	0.1	0.055960713286	169.87587801	5.52	0.0	0.0013958725600999998
278.0	0.1	0.056086807653	170.16474183	5.54	0.0	0.0013990178322000001
279.0	0.1	0.056213186144	170.45358055	5.56	0.0	0.0014021701913
280.0	0.1	0.056339849399	170.74239413	5.58	0.0	0.0014053296536
281.0	0.1	0.05646679806	171.0311825	5.6	0.0	0.001408496235
282.0	0.1	0.05659403277	171.31994561	5.62	0.0	0.0014116699515
283.0	0.1	0.056721554174	171.60868339	5.64	0.0	0.0014148508192999999
284.0	0.1	0.056849362918	171.8973958	5.66	0.0	0.0014180388544000001
285.0	0.1	0.056977459649	172.18608278	5.68	0.0	0.0014212340729
286.0	0.1	0.057105845015	172.47474427	5.7	0.0	0.0014244364912000002
287.0	0.1	0.057234519668	172.7633802	5.72	0.0	0.0014276461254
288.0	0.1	0.057363484259	173.05199053	5.74	0.0	0.0014308629917
289.0	0.1	0.057492739442	173.3405752	5.76	0.0	0.0014340871065
290.0	0.1	0.057622285871	173.62913415	5.78	0.0	0.0014373184860999998
291.0	0.1	0.057752124203	173.91766731	5.8	0.0	0.0014405571468
292.0	0.1	0.057882255095	174.20617464	5.82	0.0	0.0014438031051
293.0	0.1	0.058012679206	174.49465607	5.84	0.0	0.0014470563774
294.0	0.1	0.058143397198	174.78311155	5.86	0.0	0.0014503169801
295.0	0.1	0.058274409732	175.07154101	5.88	0.0	0.0014535849299
296.0	0.1	0.058405717472	175.35994440000002	5.9	0.0	0.0014568602432999999
297.0	0.1	0.058537321083	175.64832167	5.92	0.0	0.0014601429368
298.0	0.1	0.058669221232	175.93667274	5.94	0.0	0.0014634330270999999
299.0	0.1	0.058801418587	176.22499756	5.96	0.0	0.0014667305307999997
300.0	0.1	0.058933913818	176.51329608	5.98	0.0	0.0014700354647
301.0	0.1	0.059066707597	176.80156823	6.0	0.0	0.0014733478455000002
302.0	0.1	0.059199800594	177.08981396	6.02	0.0	0.0014766676899
303.0	0.1	0.059333193486	177.3780332	6.04	0.0	0.0014799950148999999
304.0	0.1	0.059466886947	177.66622589	6.06	0.0	0.0014833298372000001
305.0	0.1	0.059600881656	177.95439198	6.08	0.0	0.0014866721737
306.0	0.1	0.05973517829	178.24253141	6.1	0.0	0.0014900220414
307.0	0.1	0.05986977753	178.53064411	6.12	0.0	0.0014933794572000003
308.0	0.1	0.060004680058	178.81873002	6.14	0.0	0.0014967444382
309.0	0.1	0.060139886557	179.10678909	6.16	0.0	0.0015001170014
310.0	0.1	0.060275397712	179.39482125	6.18	0.0	0.0015034971639000002
311.0	0.1	0.06041121421	179.68282645	6.2	0.0	0.0015068849427999997
312.0	0.1	0.060547336739	179.97080461	6.22	0.0	0.0015102803552999998
313.0	0.1	0.060683765988	180.25875569	6.24	0.0	0.0015136834184999999
314.0	0.1	0.060820502648	180.54667963	6.26	0.0	0.0015170941497
315.0	0.1	0.060957547412	180.83457635	6.28	0.0	0.0015205125662
316.0	0.1	0.061094900975	181.12244579	6.3	0.0	0.0015239386853
317.0	0.1	0.061232564032	181.41028791	6.32	0.0	0.0015273725244000001
318.0	0.1	0.06137053728	181.69810263	6.34	0.0	0.0015308141008
319.0	0.1	0.061508821419	181.98588989	6.36	0.0	0.0015342634320000001
320.0	0.1	0.061647417148	182.27364964	6.38	0.0	0.0015377205355
321.0	0.1	0.061786325171	182.56138180000002	6.4	0.0	0.0015411854287
322.0	0.1	0.06192554619	182.84908632	6.42	0.0	0.0015446581293
323.0	0.1	0.062065080911	183.13676314	6.44	0.0	0.0015481386548000001
324.0	0.1	0.062204930042	183.42441219	6.46	0.0	0.0015516270228
325.0	0.1	0.062345094289	183.7120334	6.48	0.0	0.001555123251
326.0	0.1	0.062485574364	183.99962673	6.5	0.0	0.0015586273572
327.0	0.1	0.062626370977	184.2871921	6.52	0.0	0.0015621393591
328.0	0.1	0.062767484843	184.57472945	6.54	0.0	0.0015656592744
329.0	0.1	0.062908916676	184.86223872	6.56	0.0	0.0015691871211
330.0	0.1	0.063050667193	185.14971985	6.58	0.0	0.0015727229169
331.0	0.1	0.063192737111	185.43717277	6.6	0.0	0.0015762666798
332.0	0.1	0.06333512715	185.72459741	6.62	0.0	0.0015798184278
333.0	0.1	0.063477838032	186.01199372	6.64	0.0	0.0015833781787999998
334.0	0.1	0.06362087048	186.29936163	6.66	0.0	0.0015869459508
335.0	0.1	0.063764225217	186.58670108	6.68	0.0	0.001590521762
336.0	0.1	0.063907902971	186.87401200000002	6.7	0.0	0.0015941056304000002
337.0	0.1	0.06405190447	187.16129433	6.72	0.0	0.0015976975743
338.0	0.1	0.064196230442	187.448548	6.74	0.0	0.0016012976117000001
339.0	0.1	0.064340881618	187.73577295	6.76	0.0	0.001604905761
340.0	0.1	0.064485858732	188.02296911	6.78	0.0	0.0016085220405
341.0	0.1	0.064631162519	188.31013643	6.8	0.0	0.0016121464682999998
342.0	0.1	0.064776793713	188.59727482	6.82	0.0	0.001615779063
343.0	0.1	0.064922753053	188.88438424	6.84	0.0	0.0016194198428000001
344.0	0.1	0.065069041278	189.17146461	6.86	0.0	0.0016230688263
345.0	0.1	0.06521565913	189.45851588	6.88	0.0	0.001626726032
346.0	0.1	0.065362607351	189.74553796	6.9	0.0	0.0016303914782000001
347.0	0.1	0.065509886684	190.03253080000002	6.92	0.0	0.0016340651838
348.0	0.1	0.065657497878	190.31949433	6.94	0.0	0.0016377471670999998
349.0	0.1	0.065805441679	190.60642849	6.96	0.0	0.0016414374469000002
350.0	0.1	0.065953718836	190.89333321	6.98	0.0	0.001645136042
351.0	0.1	0.066102330102	191.18020842	7.0	0.0	0.0016488429709000001
352.0	0.1	0.066251276228	191.46705405	7.02	0.0	0.0016525582525
353.0	0.1	0.066400557969	191.75387005	7.04	0.0	0.0016562819057000001
354.0	0.1	0.066550176082	192.04065634	7.06	0.0	0.0016600139492
